race_name,country,location,race_date,session_key,circuit_key,driver_number,team_name,grid_position,final_position,pit_lap,pit_duration,lap_duration_before_pit,position_before_pit,position_after_pit,pit_position_loss,compound,tire_age_at_start,stint_number,avg_lap_stint,best_lap_stint,avg_air_temp,avg_track_temp,max_rainfall
Race,Australia,Melbourne,2025-03-16T04:00:00+00:00,9693,10,30,Red Bull Racing,,15,,,,12,6,-6,INTERMEDIATE,0,2,,,15.707865168539326,18.942134831460674,1
Race,Australia,Melbourne,2025-03-16T04:00:00+00:00,9693,10,30,Red Bull Racing,,15,1.0,,,12,6,-6,INTERMEDIATE,0,3,159.223,149.147,15.707865168539326,18.942134831460674,1
Race,Australia,Melbourne,2025-03-16T04:00:00+00:00,9693,10,4,McLaren,,1,2.0,30.311499999999995,117.43,3,5,2,INTERMEDIATE,0,2,165.8055,161.723,15.707865168539326,18.942134831460674,1
Race,Australia,Melbourne,2025-03-16T04:00:00+00:00,9693,10,1,Red Bull Racing,,2,2.0,28.397500000000008,119.704,2,4,2,INTERMEDIATE,2,2,165.7335,162.145,15.707865168539326,18.942134831460674,1
Race,Australia,Melbourne,2025-03-16T04:00:00+00:00,9693,10,81,McLaren,,9,2.0,27.7885,121.202,11,13,2,INTERMEDIATE,0,2,165.925,162.307,15.707865168539326,18.942134831460674,1
Race,Australia,Melbourne,2025-03-16T04:00:00+00:00,9693,10,63,Mercedes,,3,2.0,24.362499999999983,125.09,6,8,2,INTERMEDIATE,2,2,165.2815,162.437,15.707865168539326,18.942134831460674,1
Race,Australia,Melbourne,2025-03-16T04:00:00+00:00,9693,10,16,Ferrari,,8,2.0,21.716499999999996,128.872,4,4,0,INTERMEDIATE,2,2,164.697,162.161,15.707865168539326,18.942134831460674,1
Race,Australia,Melbourne,2025-03-16T04:00:00+00:00,9693,10,23,Williams,,4,2.0,20.76200000000003,132.581,6,8,2,INTERMEDIATE,0,2,166.24349999999998,163.623,15.707865168539326,18.942134831460674,1
Race,Australia,Melbourne,2025-03-16T04:00:00+00:00,9693,10,22,Racing Bulls,,12,2.0,21.276999999999987,130.964,4,6,2,INTERMEDIATE,2,2,165.5695,162.92,15.707865168539326,18.942134831460674,1
Race,Australia,Melbourne,2025-03-16T04:00:00+00:00,9693,10,10,Alpine,,11,2.0,22.647500000000008,134.433,5,7,2,INTERMEDIATE,0,2,167.101,162.892,15.707865168539326,18.942134831460674,1
Race,Australia,Melbourne,2025-03-16T04:00:00+00:00,9693,10,44,Ferrari,,10,2.0,21.34299999999999,133.317,2,4,2,INTERMEDIATE,2,2,166.8605,163.813,15.707865168539326,18.942134831460674,1
Race,Australia,Melbourne,2025-03-16T04:00:00+00:00,9693,10,14,Aston Martin,,17,2.0,18.990999999999985,137.489,12,14,2,INTERMEDIATE,2,2,166.3765,163.345,15.707865168539326,18.942134831460674,1
Race,Australia,Melbourne,2025-03-16T04:00:00+00:00,9693,10,27,Kick Sauber,,7,2.0,16.518,141.537,12,12,0,INTERMEDIATE,0,2,166.8105,164.223,15.707865168539326,18.942134831460674,1
Race,Australia,Melbourne,2025-03-16T04:00:00+00:00,9693,10,18,Aston Martin,,6,2.0,17.633499999999998,139.757,10,10,0,INTERMEDIATE,2,2,166.7095,163.938,15.707865168539326,18.942134831460674,1
Race,Australia,Melbourne,2025-03-16T04:00:00+00:00,9693,10,5,Kick Sauber,,16,2.0,14.745499999999993,144.436,15,13,-2,INTERMEDIATE,0,2,169.572,169.572,15.707865168539326,18.942134831460674,1
Race,Australia,Melbourne,2025-03-16T04:00:00+00:00,9693,10,31,Haas F1 Team,,13,2.0,14.354000000000013,146.059,15,15,0,INTERMEDIATE,2,2,167.495,165.071,15.707865168539326,18.942134831460674,1
Race,Australia,Melbourne,2025-03-16T04:00:00+00:00,9693,10,12,Mercedes,,5,2.0,16.089500000000015,142.666,11,9,-2,INTERMEDIATE,2,2,167.2775,164.755,15.707865168539326,18.942134831460674,1
Race,Australia,Melbourne,2025-03-16T04:00:00+00:00,9693,10,30,Red Bull Racing,,15,2.0,12.055000000000007,149.147,12,6,-6,INTERMEDIATE,2,4,167.32,165.341,15.707865168539326,18.942134831460674,1
Race,Australia,Melbourne,2025-03-16T04:00:00+00:00,9693,10,87,Haas F1 Team,,14,2.0,12.297500000000014,149.622,17,15,-2,INTERMEDIATE,0,2,169.798,169.798,15.707865168539326,18.942134831460674,1
Race,Australia,Melbourne,2025-03-16T04:00:00+00:00,9693,10,5,Kick Sauber,,16,3.0,3.0200000000000102,169.572,15,13,-2,INTERMEDIATE,0,3,165.217,165.217,15.707865168539326,18.942134831460674,1
Race,Australia,Melbourne,2025-03-16T04:00:00+00:00,9693,10,87,Haas F1 Team,,14,3.0,-2.3920000000000243,169.798,17,15,-2,INTERMEDIATE,0,3,165.379,165.379,15.707865168539326,18.942134831460674,1
Race,Australia,Melbourne,2025-03-16T04:00:00+00:00,9693,10,1,Red Bull Racing,,2,3.0,-0.40349999999997976,169.322,2,4,2,INTERMEDIATE,0,3,158.96,155.775,15.707865168539326,18.942134831460674,1
Race,Australia,Melbourne,2025-03-16T04:00:00+00:00,9693,10,4,McLaren,,1,3.0,-1.2475000000000023,169.888,3,5,2,INTERMEDIATE,0,3,158.888,156.053,15.707865168539326,18.942134831460674,1
Race,Australia,Melbourne,2025-03-16T04:00:00+00:00,9693,10,81,McLaren,,9,3.0,-0.3270000000000266,169.543,11,13,2,INTERMEDIATE,0,3,159.016,155.725,15.707865168539326,18.942134831460674,1
Race,Australia,Melbourne,2025-03-16T04:00:00+00:00,9693,10,63,Mercedes,,3,3.0,0.12049999999999272,168.126,6,8,2,INTERMEDIATE,3,3,159.472,156.507,15.707865168539326,18.942134831460674,1
Race,Australia,Melbourne,2025-03-16T04:00:00+00:00,9693,10,16,Ferrari,,8,3.0,0.6435000000000173,167.233,4,4,0,INTERMEDIATE,3,3,158.98149999999998,155.802,15.707865168539326,18.942134831460674,1
Race,Australia,Melbourne,2025-03-16T04:00:00+00:00,9693,10,22,Racing Bulls,,12,3.0,1.2129999999999939,168.219,4,6,2,INTERMEDIATE,0,3,159.0575,155.195,15.707865168539326,18.942134831460674,1
Race,Australia,Melbourne,2025-03-16T04:00:00+00:00,9693,10,23,Williams,,4,3.0,2.0504999999999995,168.864,6,8,2,INTERMEDIATE,1,3,158.952,154.281,15.707865168539326,18.942134831460674,1
Race,Australia,Melbourne,2025-03-16T04:00:00+00:00,9693,10,44,Ferrari,,10,3.0,1.8089999999999975,169.908,2,4,2,INTERMEDIATE,3,3,158.9565,154.1,15.707865168539326,18.942134831460674,1
Race,Australia,Melbourne,2025-03-16T04:00:00+00:00,9693,10,14,Aston Martin,,17,3.0,1.288000000000011,169.408,12,14,2,INTERMEDIATE,3,3,159.0255,154.706,15.707865168539326,18.942134831460674,1
Race,Australia,Melbourne,2025-03-16T04:00:00+00:00,9693,10,10,Alpine,,11,3.0,-0.05750000000000455,171.31,5,7,2,INTERMEDIATE,3,3,158.7405,154.589,15.707865168539326,18.942134831460674,1
Race,Australia,Melbourne,2025-03-16T04:00:00+00:00,9693,10,27,Kick Sauber,,7,3.0,1.955500000000029,169.398,12,12,0,INTERMEDIATE,3,3,159.68,155.137,15.707865168539326,18.942134831460674,1
Race,Australia,Melbourne,2025-03-16T04:00:00+00:00,9693,10,18,Aston Martin,,6,3.0,1.7620000000000005,169.481,10,10,0,INTERMEDIATE,3,3,159.40449999999998,154.871,15.707865168539326,18.942134831460674,1
Race,Australia,Melbourne,2025-03-16T04:00:00+00:00,9693,10,12,Mercedes,,5,3.0,2.555999999999983,169.8,11,9,-2,INTERMEDIATE,0,3,159.6765,154.598,15.707865168539326,18.942134831460674,1
Race,Australia,Melbourne,2025-03-16T04:00:00+00:00,9693,10,5,Kick Sauber,,16,3.0,3.0200000000000102,169.572,15,13,-2,INTERMEDIATE,0,4,165.217,165.217,15.707865168539326,18.942134831460674,1
Race,Australia,Melbourne,2025-03-16T04:00:00+00:00,9693,10,31,Haas F1 Team,,13,3.0,-0.984499999999997,169.919,15,15,0,INTERMEDIATE,3,3,163.63150000000002,162.192,15.707865168539326,18.942134831460674,1
Race,Australia,Melbourne,2025-03-16T04:00:00+00:00,9693,10,87,Haas F1 Team,,14,3.0,-2.3920000000000243,169.798,17,15,-2,INTERMEDIATE,0,4,165.379,165.379,15.707865168539326,18.942134831460674,1
Race,Australia,Melbourne,2025-03-16T04:00:00+00:00,9693,10,30,Red Bull Racing,,15,3.0,0.49500000000000455,169.299,12,6,-6,INTERMEDIATE,3,5,162.86700000000002,160.393,15.707865168539326,18.942134831460674,1
Race,Australia,Melbourne,2025-03-16T04:00:00+00:00,9693,10,5,Kick Sauber,,16,4.0,3.055499999999995,165.217,15,13,-2,INTERMEDIATE,3,5,154.822,154.822,15.707865168539326,18.942134831460674,1
Race,Australia,Melbourne,2025-03-16T04:00:00+00:00,9693,10,87,Haas F1 Team,,14,4.0,20.3485,165.379,17,15,-2,INTERMEDIATE,3,5,165.744,165.744,15.707865168539326,18.942134831460674,1
Race,Australia,Melbourne,2025-03-16T04:00:00+00:00,9693,10,4,McLaren,,1,4.0,3.367500000000007,161.723,3,5,2,INTERMEDIATE,0,4,98.29387096774195,87.495,15.707865168539326,18.942134831460674,1
Race,Australia,Melbourne,2025-03-16T04:00:00+00:00,9693,10,1,Red Bull Racing,,2,4.0,2.897999999999996,162.145,2,4,2,INTERMEDIATE,0,4,99.02167741935484,88.046,15.707865168539326,18.942134831460674,1
Race,Australia,Melbourne,2025-03-16T04:00:00+00:00,9693,10,63,Mercedes,,3,4.0,4.4325000000000045,162.437,6,8,2,INTERMEDIATE,4,4,99.58770967741935,89.041,15.707865168539326,18.942134831460674,1
Race,Australia,Melbourne,2025-03-16T04:00:00+00:00,9693,10,81,McLaren,,9,4.0,2.9939999999999998,162.307,11,13,2,INTERMEDIATE,0,4,98.4305806451613,87.916,15.707865168539326,18.942134831460674,1
Race,Australia,Melbourne,2025-03-16T04:00:00+00:00,9693,10,22,Racing Bulls,,12,4.0,3.014499999999998,162.92,4,6,2,INTERMEDIATE,0,4,99.59143333333333,90.031,15.707865168539326,18.942134831460674,1
Race,Australia,Melbourne,2025-03-16T04:00:00+00:00,9693,10,16,Ferrari,,8,4.0,3.4229999999999734,162.161,4,4,0,INTERMEDIATE,4,4,99.76100000000001,89.337,15.707865168539326,18.942134831460674,1
Race,Australia,Melbourne,2025-03-16T04:00:00+00:00,9693,10,23,Williams,,4,4.0,1.427500000000009,163.623,6,8,2,INTERMEDIATE,2,4,99.5154,89.628,15.707865168539326,18.942134831460674,1
Race,Australia,Melbourne,2025-03-16T04:00:00+00:00,9693,10,44,Ferrari,,10,4.0,1.3075000000000045,163.813,2,4,2,INTERMEDIATE,4,4,99.50956666666666,89.737,15.707865168539326,18.942134831460674,1
Race,Australia,Melbourne,2025-03-16T04:00:00+00:00,9693,10,14,Aston Martin,,17,4.0,1.9429999999999836,163.345,12,14,2,INTERMEDIATE,4,4,99.12179310344827,88.819,15.707865168539326,18.942134831460674,1
Race,Australia,Melbourne,2025-03-16T04:00:00+00:00,9693,10,10,Alpine,,11,4.0,2.462999999999994,162.892,5,7,2,INTERMEDIATE,4,4,99.54996666666666,89.299,15.707865168539326,18.942134831460674,1
Race,Australia,Melbourne,2025-03-16T04:00:00+00:00,9693,10,27,Kick Sauber,,7,4.0,3.4964999999999975,164.223,12,12,0,INTERMEDIATE,4,4,100.55659999999999,90.071,15.707865168539326,18.942134831460674,1
Race,Australia,Melbourne,2025-03-16T04:00:00+00:00,9693,10,18,Aston Martin,,6,4.0,2.6975000000000193,163.938,10,10,0,INTERMEDIATE,4,4,100.27043333333336,90.657,15.707865168539326,18.942134831460674,1
Race,Australia,Melbourne,2025-03-16T04:00:00+00:00,9693,10,5,Kick Sauber,,16,4.0,3.055499999999995,165.217,15,13,-2,MEDIUM,4,6,104.40304878048782,84.192,15.707865168539326,18.942134831460674,1
Race,Australia,Melbourne,2025-03-16T04:00:00+00:00,9693,10,12,Mercedes,,5,4.0,2.63900000000001,164.755,11,9,-2,INTERMEDIATE,4,4,99.4111,89.032,15.707865168539326,18.942134831460674,1
Race,Australia,Melbourne,2025-03-16T04:00:00+00:00,9693,10,30,Red Bull Racing,,15,4.0,12.075999999999993,165.341,12,6,-6,INTERMEDIATE,0,6,100.8125,90.803,15.707865168539326,18.942134831460674,1
Race,Australia,Melbourne,2025-03-16T04:00:00+00:00,9693,10,31,Haas F1 Team,,13,4.0,14.392500000000013,165.071,15,15,0,INTERMEDIATE,0,4,106.4723888888889,91.155,15.707865168539326,18.942134831460674,1
Race,Australia,Melbourne,2025-03-16T04:00:00+00:00,9693,10,87,Haas F1 Team,,14,4.0,20.3485,165.379,17,15,-2,MEDIUM,0,6,105.91753658536587,87.603,15.707865168539326,18.942134831460674,1
Race,Australia,Melbourne,2025-03-16T04:00:00+00:00,9693,10,44,Ferrari,,10,33.0,-8.080499999999986,90.234,2,4,2,HARD,1,5,114.76153333333333,84.218,15.707865168539326,18.942134831460674,1
Race,Australia,Melbourne,2025-03-16T04:00:00+00:00,9693,10,23,Williams,,4,33.0,-8.650000000000006,90.186,6,8,2,MEDIUM,0,5,116.49016666666667,84.597,15.707865168539326,18.942134831460674,1
Race,Australia,Melbourne,2025-03-16T04:00:00+00:00,9693,10,22,Racing Bulls,,12,33.0,-8.000500000000002,90.492,4,6,2,MEDIUM,0,5,115.42413333333334,84.194,15.707865168539326,18.942134831460674,1
Race,Australia,Melbourne,2025-03-16T04:00:00+00:00,9693,10,10,Alpine,,11,33.0,-5.916000000000011,89.383,5,7,2,HARD,0,5,113.46400000000001,85.02,15.707865168539326,18.942134831460674,1
Race,Australia,Melbourne,2025-03-16T04:00:00+00:00,9693,10,12,Mercedes,,5,33.0,-3.178999999999988,89.032,11,9,-2,HARD,0,5,116.3911666666667,84.901,15.707865168539326,18.942134831460674,1
Race,Australia,Melbourne,2025-03-16T04:00:00+00:00,9693,10,18,Aston Martin,,6,33.0,14.941000000000017,90.657,10,10,0,HARD,1,5,115.24333333333334,85.538,15.707865168539326,18.942134831460674,1
Race,Australia,Melbourne,2025-03-16T04:00:00+00:00,9693,10,27,Kick Sauber,,7,33.0,18.314999999999998,90.109,12,12,0,MEDIUM,0,5,114.82191666666665,85.243,15.707865168539326,18.942134831460674,1
Race,Australia,Melbourne,2025-03-16T04:00:00+00:00,9693,10,4,McLaren,,1,34.0,16.801500000000004,87.495,3,5,2,HARD,1,5,123.18936363636364,82.167,15.707865168539326,18.942134831460674,1
Race,Australia,Melbourne,2025-03-16T04:00:00+00:00,9693,10,81,McLaren,,9,34.0,21.021500000000003,88.226,11,13,2,HARD,1,5,130.89718181818182,83.242,15.707865168539326,18.942134831460674,1
Race,Australia,Melbourne,2025-03-16T04:00:00+00:00,9693,10,30,Red Bull Racing,,15,33.0,19.3245,93.76,12,6,-6,MEDIUM,0,7,110.78442857142856,82.97,15.707865168539326,18.942134831460674,1
Race,Australia,Melbourne,2025-03-16T04:00:00+00:00,9693,10,1,Red Bull Racing,,2,34.0,22.321000000000012,88.046,2,4,2,MEDIUM,0,5,117.46992307692307,83.081,15.707865168539326,18.942134831460674,1
Race,Australia,Melbourne,2025-03-16T04:00:00+00:00,9693,10,63,Mercedes,,3,34.0,27.251000000000005,90.553,6,8,2,HARD,0,5,120.90218181818183,85.065,15.707865168539326,18.942134831460674,1
Race,Australia,Melbourne,2025-03-16T04:00:00+00:00,9693,10,16,Ferrari,,8,34.0,23.486000000000004,93.966,4,4,0,HARD,1,5,118.00271428571429,85.271,15.707865168539326,18.942134831460674,1
Race,Australia,Melbourne,2025-03-16T04:00:00+00:00,9693,10,31,Haas F1 Team,,13,39.0,6.716999999999999,132.933,15,15,0,MEDIUM,0,5,102.80275,86.764,15.707865168539326,18.942134831460674,1
Race,Australia,Melbourne,2025-03-16T04:00:00+00:00,9693,10,4,McLaren,,1,44.0,16.299999999999997,82.167,3,5,2,INTERMEDIATE,0,6,107.37578571428571,87.126,15.707865168539326,18.942134831460674,1
Race,Australia,Melbourne,2025-03-16T04:00:00+00:00,9693,10,23,Williams,,4,44.0,14.75,84.597,6,8,2,INTERMEDIATE,0,6,107.6117857142857,89.944,15.707865168539326,18.942134831460674,1
Race,Australia,Melbourne,2025-03-16T04:00:00+00:00,9693,10,63,Mercedes,,3,44.0,15.540500000000009,85.065,6,8,2,INTERMEDIATE,0,6,107.44221428571429,89.117,15.707865168539326,18.942134831460674,1
Race,Australia,Melbourne,2025-03-16T04:00:00+00:00,9693,10,18,Aston Martin,,6,44.0,13.341000000000008,85.538,10,10,0,INTERMEDIATE,0,6,107.66314285714286,90.323,15.707865168539326,18.942134831460674,1
Race,Australia,Melbourne,2025-03-16T04:00:00+00:00,9693,10,27,Kick Sauber,,7,44.0,15.506,85.243,12,12,0,INTERMEDIATE,0,6,107.69021428571425,90.36,15.707865168539326,18.942134831460674,1
Race,Australia,Melbourne,2025-03-16T04:00:00+00:00,9693,10,12,Mercedes,,5,44.0,18.028999999999996,84.901,11,9,-2,INTERMEDIATE,0,6,107.24400000000001,88.149,15.707865168539326,18.942134831460674,1
Race,Australia,Melbourne,2025-03-16T04:00:00+00:00,9693,10,5,Kick Sauber,,16,44.0,22.358499999999992,84.192,15,13,-2,INTERMEDIATE,0,7,104.4185,96.255,15.707865168539326,18.942134831460674,1
Race,Australia,Melbourne,2025-03-16T04:00:00+00:00,9693,10,81,McLaren,,9,44.0,100.369,83.242,11,13,2,INTERMEDIATE,0,6,108.6417857142857,88.559,15.707865168539326,18.942134831460674,1
Race,Australia,Melbourne,2025-03-16T04:00:00+00:00,9693,10,87,Haas F1 Team,,14,44.0,26.543999999999997,91.057,17,15,-2,INTERMEDIATE,0,7,104.45764285714287,90.226,15.707865168539326,18.942134831460674,1
Race,Australia,Melbourne,2025-03-16T04:00:00+00:00,9693,10,1,Red Bull Racing,,2,46.0,2.5625,92.874,2,4,2,INTERMEDIATE,0,6,110.06358333333334,87.4,15.707865168539326,18.942134831460674,1
Race,Australia,Melbourne,2025-03-16T04:00:00+00:00,9693,10,10,Alpine,,11,46.0,6.214500000000001,92.969,5,7,2,INTERMEDIATE,0,6,111.40383333333334,90.866,15.707865168539326,18.942134831460674,1
Race,Australia,Melbourne,2025-03-16T04:00:00+00:00,9693,10,31,Haas F1 Team,,13,46.0,30.002499999999998,96.259,15,15,0,INTERMEDIATE,0,6,107.43533333333335,90.924,15.707865168539326,18.942134831460674,1
Race,Australia,Melbourne,2025-03-16T04:00:00+00:00,9693,10,44,Ferrari,,10,47.0,42.7285,96.714,2,4,2,INTERMEDIATE,0,6,112.42154545454547,89.874,15.707865168539326,18.942134831460674,1
Race,Australia,Melbourne,2025-03-16T04:00:00+00:00,9693,10,22,Racing Bulls,,12,47.0,44.68000000000001,100.978,4,6,2,INTERMEDIATE,0,6,112.65927272727272,91.511,15.707865168539326,18.942134831460674,1
Race,Australia,Melbourne,2025-03-16T04:00:00+00:00,9693,10,16,Ferrari,,8,47.0,46.22049999999999,96.429,4,4,0,INTERMEDIATE,0,6,111.8171818181818,89.801,15.707865168539326,18.942134831460674,1
Race,China,Shanghai,2025-03-23T07:00:00+00:00,9998,49,5,Kick Sauber,,17,2.0,6.144499999999994,123.976,17,19,2,HARD,0,2,100.10452000000001,97.965,27.21558441558442,35.81688311688312,0
Race,China,Shanghai,2025-03-23T07:00:00+00:00,9998,49,10,Alpine,,11,11.0,14.41149999999999,104.157,16,16,0,HARD,0,2,98.23606521739131,96.425,27.21558441558442,35.81688311688312,0
Race,China,Shanghai,2025-03-23T07:00:00+00:00,9998,49,22,Racing Bulls,,19,12.0,15.362500000000011,103.845,10,8,-2,HARD,0,2,99.07995833333332,97.646,27.21558441558442,35.81688311688312,0
Race,China,Shanghai,2025-03-23T07:00:00+00:00,9998,49,31,Haas F1 Team,,7,12.0,14.076999999999998,104.123,17,15,-2,HARD,0,2,97.8668888888889,95.74,27.21558441558442,35.81688311688312,0
Race,China,Shanghai,2025-03-23T07:00:00+00:00,9998,49,7,Alpine,,16,12.0,14.912999999999997,103.65,17,15,-2,HARD,0,2,98.36542222222221,96.424,27.21558441558442,35.81688311688312,0
Race,China,Shanghai,2025-03-23T07:00:00+00:00,9998,49,6,Racing Bulls,,14,13.0,16.183999999999997,103.647,17,15,-2,HARD,0,2,99.41771428571428,97.675,27.21558441558442,35.81688311688312,0
Race,China,Shanghai,2025-03-23T07:00:00+00:00,9998,49,12,Mercedes,,8,13.0,15.260000000000005,104.27,13,15,2,HARD,0,2,98.00763636363637,96.046,27.21558441558442,35.81688311688312,0
Race,China,Shanghai,2025-03-23T07:00:00+00:00,9998,49,44,Ferrari,,6,14.0,15.199999999999989,103.379,10,8,-2,HARD,0,2,98.451125,96.957,27.21558441558442,35.81688311688312,0
Race,China,Shanghai,2025-03-23T07:00:00+00:00,9998,49,1,Red Bull Racing,,4,14.0,15.285999999999987,102.61,11,11,0,HARD,0,2,97.21113953488374,95.488,27.21558441558442,35.81688311688312,0
Race,China,Shanghai,2025-03-23T07:00:00+00:00,9998,49,81,McLaren,,1,15.0,17.513499999999993,102.626,3,2,-1,HARD,0,2,97.11702380952381,95.52,27.21558441558442,35.81688311688312,0
Race,China,Shanghai,2025-03-23T07:00:00+00:00,9998,49,63,Mercedes,,3,15.0,14.307000000000002,103.046,8,6,-2,HARD,0,2,97.24952380952381,95.816,27.21558441558442,35.81688311688312,0
Race,China,Shanghai,2025-03-23T07:00:00+00:00,9998,49,4,McLaren,,2,16.0,15.306499999999986,103.269,3,5,2,HARD,0,2,97.24612195121951,95.454,27.21558441558442,35.81688311688312,0
Race,China,Shanghai,2025-03-23T07:00:00+00:00,9998,49,16,Ferrari,,5,16.0,14.989500000000007,102.863,6,8,2,HARD,0,2,97.44717073170732,96.157,27.21558441558442,35.81688311688312,0
Race,China,Shanghai,2025-03-23T07:00:00+00:00,9998,49,55,Williams,,13,18.0,14.852499999999992,105.121,8,10,2,HARD,0,2,98.22071794871796,96.779,27.21558441558442,35.81688311688312,0
Race,China,Shanghai,2025-03-23T07:00:00+00:00,9998,49,30,Red Bull Racing,,15,19.0,15.43350000000001,103.77,11,13,2,MEDIUM,0,2,99.83933333333333,97.626,27.21558441558442,35.81688311688312,0
Race,China,Shanghai,2025-03-23T07:00:00+00:00,9998,49,23,Williams,,9,21.0,17.152500000000003,104.708,5,7,2,HARD,0,2,97.78033333333333,96.254,27.21558441558442,35.81688311688312,0
Race,China,Shanghai,2025-03-23T07:00:00+00:00,9998,49,27,Kick Sauber,,18,21.0,16.290999999999997,105.305,11,13,2,HARD,0,2,98.73648571428572,97.275,27.21558441558442,35.81688311688312,0
Race,China,Shanghai,2025-03-23T07:00:00+00:00,9998,49,87,Haas F1 Team,,10,27.0,14.534000000000006,103.8,8,8,0,MEDIUM,0,2,97.49199999999999,96.363,27.21558441558442,35.81688311688312,0
Race,China,Shanghai,2025-03-23T07:00:00+00:00,9998,49,5,Kick Sauber,,17,27.0,16.316999999999993,103.974,17,19,2,HARD,0,3,97.91420689655173,95.874,27.21558441558442,35.81688311688312,0
Race,China,Shanghai,2025-03-23T07:00:00+00:00,9998,49,30,Red Bull Racing,,15,31.0,15.864499999999992,102.962,11,13,2,HARD,0,3,97.44096153846155,95.985,27.21558441558442,35.81688311688312,0
Race,China,Shanghai,2025-03-23T07:00:00+00:00,9998,49,6,Racing Bulls,,14,34.0,14.479,102.744,17,15,-2,HARD,0,3,97.71678260869565,95.868,27.21558441558442,35.81688311688312,0
Race,China,Shanghai,2025-03-23T07:00:00+00:00,9998,49,22,Racing Bulls,,19,36.0,15.242500000000007,102.522,10,8,-2,HARD,0,3,99.39427272727272,96.499,27.21558441558442,35.81688311688312,0
Race,China,Shanghai,2025-03-23T07:00:00+00:00,9998,49,18,Aston Martin,,12,37.0,14.615000000000009,102.687,4,4,0,MEDIUM,0,2,97.6613,96.044,27.21558441558442,35.81688311688312,0
Race,China,Shanghai,2025-03-23T07:00:00+00:00,9998,49,44,Ferrari,,6,38.0,14.357,102.451,10,8,-2,HARD,0,3,96.3892105263158,95.069,27.21558441558442,35.81688311688312,0
Race,China,Shanghai,2025-03-23T07:00:00+00:00,9998,49,22,Racing Bulls,,19,47.0,34.40899999999999,106.754,10,8,-2,MEDIUM,6,4,100.96944444444443,95.871,27.21558441558442,35.81688311688312,0
Race,Japan,Suzuka,2025-04-06T05:00:00+00:00,10006,46,18,Aston Martin,,20,10.0,18.806999999999988,97.946,19,19,0,HARD,1,2,95.43133333333333,93.625,14.429999999999998,20.514285714285716,0
Race,Japan,Suzuka,2025-04-06T05:00:00+00:00,10006,46,7,Alpine,,15,16.0,19.043499999999995,97.254,18,16,-2,HARD,0,2,93.86584210526317,92.685,14.429999999999998,20.514285714285716,0
Race,Japan,Suzuka,2025-04-06T05:00:00+00:00,10006,46,63,Mercedes,,5,20.0,18.41550000000001,95.756,12,12,0,HARD,0,2,92.77794117647058,91.357,14.429999999999998,20.514285714285716,0
Race,Japan,Suzuka,2025-04-06T05:00:00+00:00,10006,46,81,McLaren,,3,21.0,18.43350000000001,95.359,8,8,0,HARD,0,2,92.45275757575759,91.039,14.429999999999998,20.514285714285716,0
Race,Japan,Suzuka,2025-04-06T05:00:00+00:00,10006,46,1,Red Bull Racing,,1,22.0,20.12700000000001,95.22,4,4,0,HARD,0,2,92.49584375,91.041,14.429999999999998,20.514285714285716,0
Race,Japan,Suzuka,2025-04-06T05:00:00+00:00,10006,46,4,McLaren,,2,22.0,20.920500000000004,95.034,5,5,0,HARD,0,2,92.49878125000001,91.116,14.429999999999998,20.514285714285716,0
Race,Japan,Suzuka,2025-04-06T05:00:00+00:00,10006,46,16,Ferrari,,4,22.0,18.92450000000001,95.423,8,10,2,HARD,0,2,92.763625,91.469,14.429999999999998,20.514285714285716,0
Race,Japan,Suzuka,2025-04-06T05:00:00+00:00,10006,46,27,Kick Sauber,,16,23.0,19.6905,96.739,18,18,0,HARD,0,2,93.85909677419356,92.572,14.429999999999998,20.514285714285716,0
Race,Japan,Suzuka,2025-04-06T05:00:00+00:00,10006,46,87,Haas F1 Team,,10,24.0,19.914500000000004,96.245,10,12,2,HARD,1,2,93.31136666666667,92.006,14.429999999999998,20.514285714285716,0
Race,Japan,Suzuka,2025-04-06T05:00:00+00:00,10006,46,22,Red Bull Racing,,12,24.0,19.57199999999999,96.396,14,16,2,HARD,0,2,93.22930000000002,91.871,14.429999999999998,20.514285714285716,0
Race,Japan,Suzuka,2025-04-06T05:00:00+00:00,10006,46,23,Williams,,9,25.0,20.741,96.927,7,9,2,HARD,0,2,92.99475862068967,91.125,14.429999999999998,20.514285714285716,0
Race,Japan,Suzuka,2025-04-06T05:00:00+00:00,10006,46,14,Aston Martin,,11,25.0,21.331999999999994,97.548,8,10,2,HARD,1,2,93.26548275862069,91.77,14.429999999999998,20.514285714285716,0
Race,Japan,Suzuka,2025-04-06T05:00:00+00:00,10006,46,10,Alpine,,13,25.0,25.031499999999994,96.901,11,13,2,HARD,0,2,93.32165517241381,91.82,14.429999999999998,20.514285714285716,0
Race,Japan,Suzuka,2025-04-06T05:00:00+00:00,10006,46,6,Racing Bulls,,8,26.0,20.878,96.218,5,7,2,HARD,0,2,92.99342857142857,91.317,14.429999999999998,20.514285714285716,0
Race,Japan,Suzuka,2025-04-06T05:00:00+00:00,10006,46,44,Ferrari,,7,31.0,18.367499999999993,96.186,2,4,2,MEDIUM,0,2,92.75017391304347,91.406,14.429999999999998,20.514285714285716,0
Race,Japan,Suzuka,2025-04-06T05:00:00+00:00,10006,46,18,Aston Martin,,20,31.0,19.202500000000015,95.972,19,19,0,MEDIUM,0,3,93.77209090909092,92.052,14.429999999999998,20.514285714285716,0
